tweet_id retweet_count favorite_count
733828123016450049 838 3800
733822306246479872 1091 3887
733482008106668032 1026 3325
733460102733135873 1383 4454
733109485275860992 17412 47235
732732193018155009 579 2580
732726085725589504 957 3737
732585889486888962 832 3897
732375214819057664 2722 8553
732005617171337216 5898 15785
731285275100512256 1063 3688
731156023742988288 1372 4056
730924654643314689 2139 6478
730573383004487680 2328 5206
730427201120833536 1123 3662
730211855403241472 1140 4045
730196704625098752 2076 5164
729854734790754305 1208 4254
729838605770891264 414 1800
729823566028484608 1333 4209
729463711119904772 2484 6139
729113531270991872 354 1994
728986383096946689 883 3344
728760639972315136 1835 4936
728751179681943552 732 2941
728653952833728512 1123 3504
728409960103686147 2172 5196
728387165835677696 1033 3876
728046963732717569 1266 4553
728035342121635841 1803 4803
728015554473250816 1185 4326
727685679342333952 687 3104
727644517743104000 1889 6231
727524757080539137 1320 4721
727314416056803329 806 3508
727286334147182592 877 3213
727175381690781696 1479 4093
727155742655025152 1425 3843
726935089318363137 2648 7273
726887082820554753 1624 4047
726828223124897792 1086 3748
726224900189511680 1250 4664
725842289046749185 2855 7438
725786712245440512 1462 4403
725729321944506368 1924 5485
725458796924002305 670 1487
724983749226668032 1405 3908
724771698126512129 691 2502
724405726123311104 1777 5603
724049859469295616 1905 4573
724046343203856385 598 2811
724004602748780546 1704 4425
723912936180330496 1317 4106
723688335806480385 3213 8142
723673163800948736 960 3198
723179728551723008 2022 5584
722974582966214656 1698 4346
722613351520608256 1762 5227
721503162398597120 2020 4919
721001180231503872 661 2668
720785406564900865 840 3292
720775346191278080 734 2622
720415127506415616 1608 4354
720389942216527872 2719 6768
720340705894408192 1048 3033
720059472081784833 1219 4108
720043174954147842 2166 5166
719991154352222208 1887 5101
719704490224398336 1567 4821
719551379208073216 2087 5337
719367763014393856 797 2947
719339463458033665 1350 4662
719332531645071360 1031 3603
718971898235854848 1183 3683
718939241951195136 1898 5521
718631497683582976 8721 19967
718613305783398402 519 2577
718540630683709445 1090 2629
718460005985447936 573 2861
718454725339934721 1626 5143
718246886998687744 537 2037
718234618122661888 1081 4086
717841801130979328 642 2587
717790033953034240 1216 3048
717537687239008257 1988 6078
717428917016076293 489 1691
717421804990701568 910 3326
717047459982213120 2052 6615
717009362452090881 1049 3457
716802964044845056 1264 4505
716791146589110272 1496 5842
716730379797970944 458 1300
716447146686459905 6340 13843
716439118184652801 231 2495
716285507865542656 1169 2931
716080869887381504 1873 5152
715928423106027520 945 3368
715758151270801409 1533 3945
715733265223708672 1829 4934
715704790270025728 607 2954
715696743237730304 1388 4119
715680795826982913 1748 4572
715360349751484417 1695 5780
715342466308784130 736 3188
715220193576927233 706 2546
715200624753819648 2032 5412
715009755312439296 1329 4399
714982300363173890 1112 3959
714962719905021952 4614 7768
714957620017307648 1530 4369
714631576617938945 1080 3453
714606013974974464 1005 3825
714485234495041536 1250 2864
714258258790387713 774 3170
714251586676113411 907 3449
714214115368108032 944 2397
714141408463036416 1506 4542
713919462244790272 837 3460
713909862279876608 591 2020
713900603437621249 805 2984
713761197720473600 1486 5159
713411074226274305 1393 4659
713177543487135744 3060 7602
713175907180089344 1566 4717
712809025985978368 7254 19641
712717840512598017 5397 13074
712668654853337088 1311 4397
712438159032893441 1686 5620
712309440758808576 25 257
712097430750289920 1114 4014
712092745624633345 970 3110
712085617388212225 521 3423
712065007010385924 668 2399
711998809858043904 136 0
711968124745228288 2491 8515
711743778164514816 1067 3004
711732680602345472 4449 9401
711694788429553666 19714 34723
711652651650457602 989 4088
711363825979756544 1222 3860
711306686208872448 794 3504
711008018775851008 671 3164
710997087345876993 1500 4812
710844581445812225 741 2688
710833117892898816 581 2842
710658690886586372 608 2442
710609963652087808 2536 5067
710588934686908417 2028 4815
710296729921429505 793 2502
710283270106132480 558 2250
710272297844797440 1360 4783
710269109699739648 1217 2542
710153181850935296 964 3071
710140971284037632 965 2926
710117014656950272 2144 5806
709918798883774466 1154 3147
709901256215666688 106 710
709852847387627521 1289 3695
709566166965075968 1303 3740
709556954897764353 1145 3472
709519240576036864 258 1574
709449600415961088 640 2352
709409458133323776 749 2769
709225125749587968 620 2533
709207347839836162 6304 13341
709198395643068416 689 2551
709179584944730112 726 2128
709158332880297985 449 2161
709042156699303936 1776 5031
708853462201716736 706 1891
708845821941387268 968 3142
708834316713893888 543 1798
708810915978854401 7515 17445
708738143638450176 881 2894
708711088997666817 788 2701
708479650088034305 730 2698
708469915515297792 886 3256
708400866336894977 10924 16929
708356463048204288 1451 3821
708349470027751425 793 2488
708149363256774660 1662 4516
708130923141795840 908 3585
708119489313951744 1053 2841
708109389455101952 584 2042
708026248782585858 2078 4622
707995814724026368 1209 3293
707983188426153984 2 51
707969809498152960 1048 2857
707776935007539200 1022 3469
707741517457260545 658 2639
707738799544082433 2668 4340
707693576495472641 1080 3632
707629649552134146 948 2728
707610948723478529 6943 17941
707420581654872064 747 2407
707411934438625280 648 2415
707387676719185920 1410 3710
707377100785885184 1164 3482
707315916783140866 691 2615
707297311098011648 860 2923
707059547140169728 732 2724
707038192327901184 856 2325
707021089608753152 1482 4304
707014260413456384 645 2436
706904523814649856 8467 15433
706901761596989440 645 2192
706681918348251136 1047 3515
706644897839910912 1184 2729
706593038911545345 679 2286
706538006853918722 1529 3666
706516534877929472 1116 3281
706346369204748288 996 3648
706310011488698368 8651 22692
706291001778950144 506 1799
706265994973601792 992 2887
706169069255446529 2405 4141
706166467411222528 1741 5450
706153300320784384 415 1583
705975130514706432 800 3282
705970349788291072 963 3327
705898680587526145 607 2513
705786532653883392 573 2063
705591895322394625 1241 3355
705475953783398401 1001 3133
705442520700944385 1788 4717
705428427625635840 1830 4045
705239209544720384 814 3175
705223444686888960 872 2739
705102439679201280 553 2280
705066031337840642 656 2301
704871453724954624 1206 4525
704859558691414016 590 2395
704847917308362754 1658 5421
704819833553219584 1086 2796
704761120771465216 3139 7029
704499785726889984 1081 3117
704491224099647488 91 812
704480331685040129 1146 3602
704364645503647744 3844 8526
704347321748819968 382 1684
704134088924532736 506 1608
704113298707505153 610 1970
704054845121142784 996 3098
703774238772166656 501 1958
703769065844768768 1229 3488
703631701117943808 748 2755
703611486317502464 1643 4093
703425003149250560 1500 4024
703407252292673536 758 2610
703382836347330562 1234 3716
703356393781329922 418 2025
703268521220972544 595 2088
703079050210877440 3355 7818
703041949650034688 13573 27978
702932127499816960 782 2750
702899151802126337 485 1711
702684942141153280 1165 3408
702671118226825216 605 2321
702598099714314240 3544 10971
702539513671897089 1040 3044
702332542343577600 1687 3394
702321140488925184 1118 3477
702276748847800320 826 2629
702217446468493312 1454 5101
701981390485725185 1074 3648
701952816642965504 1106 4033
701889187134500865 1493 3774
701805642395348998 1836 3644
701601587219795968 498 2216
701570477911896070 1013 2987
701545186879471618 661 2815
701214700881756160 5537 12965
700890391244103680 620 2356
700864154249383937 662 2754
700847567345688576 540 2581
700796979434098688 1037 2584
700747788515020802 10154 24236
700518061187723268 865 2799
700505138482569216 618 2416
700462010979500032 1953 4397
700167517596164096 809 2809
700151421916807169 714 2380
700143752053182464 2988 8000
700062718104104960 753 2804
700029284593901568 630 2193
700002074055016451 1457 3515
699801817392291840 1041 3236
699788877217865730 537 2383
699779630832685056 1338 2940
699775878809702401 657 2078
699691744225525762 4972 10890
699446877801091073 2828 6291
699434518667751424 551 2302
699423671849451520 359 1452
699413908797464576 668 2190
699370870310113280 475 1992
699323444782047232 934 3351
699088579889332224 679 2371
699079609774645248 710 2597
699072405256409088 1284 3185
699060279947165696 1961 4012
699036661657767936 1292 2769
698989035503689728 1063 3592
698953797952008193 977 2872
698907974262222848 672 2690
698710712454139905 742 2624
698703483621523456 409 1540
698635131305795584 369 1364
698549713696649216 664 2458
698355670425473025 486 1983
698342080612007937 1026 2404
698262614669991936 2170 5035
698195409219559425 6457 17784
698178924120031232 798 2970
697995514407682048 360 1620
697990423684476929 1400 3489
697943111201378304 750 2552
697881462549430272 1286 3202
697630435728322560 582 1856
697616773278015490 1095 3351
697596423848730625 1363 3221
697575480820686848 548 2161
697516214579523584 1226 2194
697482927769255936 735 2572
697463031882764288 1491 3613
697270446429966336 2014 4954
697259378236399616 1077 3484
697255105972801536 1257 3202
697242256848379904 720 2665
696900204696625153 1108 3388
696894894812565505 733 2493
696886256886657024 1935 5133
696877980375769088 770 2590
696754882863349760 387 1565
696744641916489729 1021 2203
696713835009417216 701 2527
696518437233913856 1833 4131
696490539101908992 161 1296
696488710901260288 1119 2695
696405997980676096 1231 3410
696100768806522880 718 2055
695816827381944320 1271 3185
695794761660297217 848 3380
695767669421768709 806 1984
695629776980148225 2275 4854
695446424020918272 1957 4627
695409464418041856 3858 9149
695314793360662529 1594 3870
695095422348574720 665 2801
695074328191332352 1194 3015
695064344191721472 652 1712
695051054296211456 851 2832
694925794720792577 989 2861
694905863685980160 1011 2933
694669722378485760 15649 37883
694356675654983680 313 1599
694352839993344000 672 2162
694342028726001664 528 1673
694329668942569472 542 2132
694206574471057408 2200 4447
694183373896572928 1004 3124
694001791655137281 1118 3595
693993230313091072 437 1985
693942351086120961 398 1840
693647888581312512 643 2862
693644216740769793 139 1427
693642232151285760 448 2696
693629975228977152 868 2599
693622659251335168 399 1638
693590843962331137 2131 5376
693582294167244802 276 1743
693486665285931008 682 1885
693280720173801472 1347 3569
693267061318012928 889 2534
693262851218264065 544 2365
693231807727280129 796 3038
693155686491000832 3464 8376
693109034023534592 665 1829
693095443459342336 500 1996
692919143163629568 805 2835
692905862751522816 948 2587
692901601640583168 656 1901
692894228850999298 873 2418
692828166163931137 957 3049
692752401762250755 3929 7255
692568918515392513 1663 4615
692535307825213440 1470 3386
692530551048294401 456 1962
692423280028966913 249 1572
692417313023332352 3765 9923
692187005137076224 888 2678
692158366030913536 860 2289
692142790915014657 426 1745
692041934689402880 1379 3608
692017291282812928 1037 3040
691820333922455552 1788 4187
691793053716221953 4549 8620
691756958957883396 1106 3072
691675652215414786 551 2063
691483041324204033 612 2520
691459709405118465 1245 4317
691444869282295808 918 2818
691416866452082688 8284 20536
691321916024623104 714 2738
691096613310316544 967 3149
691090071332753408 362 1812
690989312272396288 3114 6275
690959652130045952 1361 3805
690938899477221376 2167 4395
690932576555528194 1107 3491
690735892932222976 1389 4016
690728923253055490 562 2306
690690673629138944 858 2475
690649993829576704 304 1388
690607260360429569 17 307
690597161306841088 653 2088
690400367696297985 490 1985
690374419777196032 935 3456
690360449368465409 966 2818
690348396616552449 553 1595
690248561355657216 446 1792
690021994562220032 1121 2971
690015576308211712 801 2666
690005060500217858 1832 3896
689999384604450816 407 1516
689993469801164801 499 1562
689977555533848577 483 1451
689905486972461056 749 2578
689877686181715968 1283 3202
689835978131935233 818 2299
689661964914655233 1007 3395
689659372465688576 4226 11026
689623661272240129 701 2374
689599056876867584 5993 12358
689557536375177216 502 2179
689517482558820352 1552 3604
689289219123089408 1008 2394
689283819090870273 1199 3492
689280876073582592 779 2120
689275259254616065 267 1229
689255633275777024 1170 2721
689154315265683456 1089 3249
689143371370250240 558 2153
688916208532455424 945 2907
688908934925697024 839 2251
688898160958271489 853 2235
688894073864884227 755 2371
688828561667567616 402 1466
688804835492233216 213 1019
688789766343622656 723 2351
688547210804498433 763 2773
688519176466644993 793 2454
688385280030670848 4832 9872
688211956440801280 909 2362
688179443353796608 638 2250
688116655151435777 851 2996
688064179421470721 388 1826
687841446767013888 2744 5808
687826841265172480 1229 2900
687818504314159109 1027 2659
687807801670897665 761 2538
687732144991551489 712 1875
687704180304273409 912 2590
687664829264453632 556 2062
687494652870668288 624 2035
687480748861947905 268 1698
687476254459715584 582 2094
687460506001633280 588 2172
687399393394311168 680 2015
687317306314240000 9943 21363
687312378585812992 2065 4630
687127927494963200 2480 5807
687124485711986689 551 2302
687109925361856513 2678 6170
687102708889812993 1075 2488
687096057537363968 658 2388
686947101016735744 3447 9135
686760001961103360 1494 3737
686749460672679938 1586 3680
686730991906516992 1302 4410
686683045143953408 872 2984
686618349602762752 1473 3905
686606069955735556 587 2006
686394059078897668 740 1863
686386521809772549 957 3459
686377065986265092 607 2360
686358356425093120 741 2336
686286779679375361 1809 4255
686050296934563840 799 2343
686035780142297088 133 1224
686034024800862208 1272 3314
686007916130873345 454 2626
686003207160610816 690 1931
685973236358713344 577 2239
685943807276412928 662 1732
685906723014619143 3155 7993
685681090388975616 137 2156
685667379192414208 624 2489
685663452032069632 1592 3455
685641971164143616 841 3112
685547936038666240 17032 34999
685532292383666176 1247 3235
685325112850124800 4340 10077
685321586178670592 698 2816
685315239903100929 1170 3554
685307451701334016 478 2198
685268753634967552 1313 3294
685198997565345792 728 2475
685169283572338688 1546 4351
684969860808454144 417 2509
684959798585110529 3411 7239
684940049151070208 1135 3419
684926975086034944 512 3722
684914660081053696 1584 3721
684902183876321280 575 1995
684880619965411328 894 2231
684830982659280897 23459 37258
684800227459624960 1080 2878
684594889858887680 3844 9496
684588130326986752 1526 4377
684567543613382656 1343 3197
684538444857667585 1046 2814
684481074559381504 1267 4111
684460069371654144 604 2098
684241637099323392 3583 8657
684225744407494656 230 1316
684222868335505415 1502 4085
684200372118904832 1122 2304
684195085588783105 563 2035
684188786104872960 1271 3696
684177701129875456 730 2144
684147889187209216 1628 3162
684122891630342144 516 2117
684097758874210310 1564 4364
683857920510050305 1209 4044
683852578183077888 381 2043
683849932751646720 1065 2787
683834909291606017 1202 2782
683828599284170753 1147 2974
683773439333797890 1476 3551
683742671509258241 3615 6909
683515932363329536 3157 7819
683498322573824003 1038 3363
683481228088049664 1078 2797
683462770029932544 726 2591
683449695444799489 1744 4135
683391852557561860 2594 8086
683357973142474752 1022 3120
683142553609318400 1132 3057
683111407806746624 990 3614
683098815881154561 714 2305
683078886620553216 611 2107
683030066213818368 795 2287
682962037429899265 18171 39276
682808988178739200 197 1880
682788441537560576 1215 2623
682750546109968385 476 1616
682697186228989953 390 1395
682662431982772225 1171 3231
682638830361513985 651 2184
682429480204398592 1262 3643
682406705142087680 1912 8047
682393905736888321 743 2376
682389078323662849 506 1774
682303737705140231 1083 3269
682259524040966145 1324 4427
682242692827447297 1287 3451
682088079302213632 10776 19447
682059653698686977 1844 5273
682047327939461121 1048 3409
682032003584274432 2190 6979
682003177596559360 1657 3347
681981167097122816 1117 2949
681891461017812993 897 2618
681694085539872773 4399 13547
681679526984871937 484 1868
681654059175129088 1007 2801
681610798867845120 515 2024
681579835668455424 1423 3754
681523177663676416 6321 15185
681340665377193984 303 1739
681339448655802368 4408 9851
681320187870711809 823 2817
681302363064414209 1991 4187
681297372102656000 1040 3389
681281657291280384 1195 3408
681261549936340994 297 1542
681242418453299201 589 1589
681231109724700672 525 2539
681193455364796417 1614 3941
680970795137544192 720 2576
680959110691590145 2157 4826
680940246314430465 1145 3425
680934982542561280 479 2200
680913438424612864 671 2537
680889648562991104 397 1869
680836378243002368 1442 3659
680805554198020098 720 2294
680801747103793152 897 2504
680798457301471234 1129 3030
680609293079592961 775 2792
680583894916304897 1456 3833
680497766108381184 2074 4487
680494726643068929 524 1815
680473011644985345 810 2690
680440374763077632 547 1537
680221482581123072 314 1544
680206703334408192 1276 2997
680191257256136705 550 2272
680176173301628928 1698 4132
680161097740095489 796 2451
680145970311643136 1887 3829
680130881361686529 1031 2427
680115823365742593 989 2871
680100725817409536 1484 3786
680085611152338944 9668 13536
680070545539371008 951 2718
680055455951884288 7730 17684
679877062409191424 694 2082
679872969355714560 718 2300
679862121895714818 676 2610
679854723806179328 1341 3035
679844490799091713 835 2510
679828447187857408 15214 38385
679777920601223168 1211 3265
679736210798047232 865 2216
679729593985699840 892 2287
679722016581222400 509 1750
679530280114372609 2242 5036
679527802031484928 788 2799
679511351870550016 1388 3571
679503373272485890 1606 3344
679475951516934144 689 2224
679462823135686656 20413 33580
679405845277462528 1306 2519
679158373988876288 8798 22750
679148763231985668 1112 2934
679132435750195208 1251 3136
679111216690831360 2767 6292
679062614270468097 8901 18046
679047485189439488 738 2380
679001094530465792 1335 2986
678991772295516161 1272 2452
678969228704284672 498 1730
678800283649069056 977 2721
678798276842360832 1286 3681
678774928607469569 999 2945
678767140346941444 1477 3727
678764513869611008 517 1728
678755239630127104 3583 7536
678740035362037760 1844 3970
678708137298427904 2631 5859
678675843183484930 1606 3029
678643457146150913 460 2164
678446151570427904 1704 4219
678424312106393600 2754 5718
678410210315247616 1969 4469
678399652199309312 29828 61162
678396796259975168 455 1674
678389028614488064 454 1971
678380236862578688 975 2567
678341075375947776 583 1819
678334497360859136 288 1369
678278586130948096 6559 12095
678255464182861824 401 1668
678023323247357953 420 2025
678021115718029313 6870 14491
677961670166224897 1812 3598
677918531514703872 440 1417
677895101218201600 2274 5081
677716515794329600 1044 3201
677700003327029250 1550 3572
677698403548192770 342 1288
677687604918272002 909 2606
677673981332312066 1612 3515
677662372920729601 1050 2049
677644091929329666 857 1973
677573743309385728 782 2248
677565715327688705 488 1357
677557565589463040 1248 2560
677547928504967168 3907 7299
677530072887205888 242 1121
677335745548390400 1930 3208
677334615166730240 317 1425
677331501395156992 254 1146
677328882937298944 1608 3814
677314812125323265 577 1727
677301033169788928 442 1309
677269281705472000 756 2092
677228873407442944 1759 3718
677187300187611136 988 2871
676975532580409345 1150 2914
676957860086095872 867 2313
676949632774234114 424 1364
676948236477857792 938 2282
676946864479084545 405 1783
676942428000112642 814 2177
676936541936185344 5276 13327
676916996760600576 1925 3114
676897532954456065 783 2362
676864501615042560 769 2208
676821958043033607 16772 24202
676819651066732545 710 1886
676811746707918848 455 1488
676776431406465024 2158 5233
676617503762681856 1053 3036
676613908052996102 208 1141
676606785097199616 470 1972
676603393314578432 418 1233
676593408224403456 2316 4803
676590572941893632 135 963
676588346097852417 857 2447
676582956622721024 301 1260
676575501977128964 1203 2708
676533798876651520 596 1968
676496375194980353 570 1590
676470639084101634 5005 12165
676440007570247681 716 1801
676430933382295552 370 1463
676263575653122048 586 2173
676237365392908289 314 1277
676219687039057920 33244 78390
676215927814406144 629 1819
676191832485810177 1099 2384
676146341966438401 715 2001
676121918416756736 1245 2240
676101918813499392 1237 2938
676098748976615425 1543 3156
676089483918516224 456 1377
675898130735476737 611 1714
675891555769696257 934 2231
675888385639251968 1025 2489
675878199931371520 1494 4368
675870721063669760 607 1718
675853064436391936 1388 2810
675849018447167488 162 983
675845657354215424 952 2388
675822767435051008 567 1589
675820929667219457 244 1097
675798442703122432 3611 10703
675781562965868544 508 1689
675740360753160193 371 1213
675710890956750848 885 1981
675707330206547968 741 2077
675706639471788032 103 670
675534494439489536 445 1896
675531475945709568 411 1230
675522403582218240 304 1083
675517828909424640 487 1361
675501075957489664 6205 17853
675497103322386432 1382 3270
675489971617296384 632 1353
675483430902214656 1032 1922
675432746517426176 602 1585
675372240448454658 537 1775
675362609739206656 242 1091
675354435921575936 18249 34118
675349384339542016 2407 4087
675334060156301312 1372 2900
675166823650848770 1726 3760
675153376133427200 2769 6549
675149409102012420 1789 3889
675147105808306176 254 979
675146535592706048 330 1245
675145476954566656 961 2218
675135153782571009 525 1349
675113801096802304 827 2031
675111688094527488 267 1003
675109292475830276 1205 2908
675047298674663426 345 1101
675015141583413248 1272 2820
675006312288268288 240 1015
675003128568291329 502 1612
674999807681908736 1172 2334
674805413498527744 375 896
674800520222154752 912 3123
674793399141146624 1159 2603
674790488185167872 268 1144
674788554665512960 220 842
674781762103414784 1279 2085
674774481756377088 504 1176
674767892831932416 849 1902
674764817387900928 253 815
674754018082705410 479 1405
674752233200820224 492 1515
674743008475090944 585 1457
674742531037511680 54 508
674739953134403584 420 1157
674737130913071104 97 668
674690135443775488 495 1188
674670581682434048 688 1681
674664755118911488 269 957
674646392044941312 531 1494
674644256330530816 285 1070
674638615994089473 613 1747
674632714662858753 611 1553
674606911342424069 104 972
674468880899788800 2179 6445
674447403907457024 376 1100
674436901579923456 417 1157
674422304705744896 563 1483
674416750885273600 148 706
674410619106390016 490 1237
674394782723014656 606 1552
674372068062928900 326 877
674330906434379776 77 580
674318007229923329 547 1463
674307341513269249 7338 11727
674291837063053312 6244 15282
674271431610523648 766 1621
674269164442398721 239 929
674265582246694913 892 1699
674262580978937856 482 1348
674255168825880576 592 1518
674082852460433408 179 778
674075285688614912 303 1011
674063288070742018 2349 6582
674053186244734976 1376 3444
674051556661161984 506 1497
674045139690631169 674 1465
674042553264685056 135 742
674038233588723717 431 1137
674036086168010753 227 870
674024893172875264 1298 1853
674019345211760640 315 1170
674014384960745472 685 1617
674008982932058114 370 1237
673956914389192708 1018 2018
673919437611909120 385 1207
673906403526995968 1712 3299
673887867907739649 264 963
673716320723169284 799 3177
673715861853720576 2199 3672
673711475735838725 313 1069
673709992831262724 286 875
673708611235921920 305 1106
673707060090052608 411 1129
673705679337693185 417 1295
673700254269775872 598 1485
673697980713705472 2066 3925
673689733134946305 681 1792
673688752737402881 521 1301
673686845050527744 457 1489
673680198160809984 487 1413
673662677122719744 380 1287
673656262056419329 254 737
673636718965334016 386 1151
673612854080196609 760 1634
673583129559498752 388 1227
673580926094458881 277 854
673576835670777856 587 1421
673363615379013632 326 1052
673359818736984064 701 1496
673355879178194945 614 1536
673352124999274496 567 1704
673350198937153538 223 761
673345638550134785 1346 2606
673343217010679808 281 1002
673342308415348736 617 1306
673320132811366400 8352 13894
673317986296586240 277 893
673295268553605120 3322 7740
673270968295534593 387 1095
673240798075449344 763 1460
673213039743795200 886 2325
673148804208660480 659 1753
672997845381865473 756 2024
672995267319328768 311 986
672988786805112832 304 1006
672984142909456390 567 1288
672980819271634944 1044 1864
672975131468300288 963 1739
672970152493887488 373 983
672968025906282496 571 1352
672964561327235073 671 1464
672902681409806336 527 1409
672898206762672129 440 918
672884426393653248 861 1599
672877615439593473 385 1057
672834301050937345 594 1350
672828477930868736 510 1289
672640509974827008 336 1001
672622327801233409 516 1329
672614745925664768 613 1259
672609152938721280 405 1149
672604026190569472 426 1144
672594978741354496 631 1362
672591762242805761 348 978
672591271085670400 195 749
672538107540070400 387 1058
672523490734551040 180 664
672488522314567680 455 1149
672482722825261057 634 1170
672481316919734272 128 734
672475084225949696 733 1479
672466075045466113 563 1393
672272411274932228 3542 6639
672267570918129665 640 1538
672264251789176834 356 1176
672256522047614977 1624 2895
672254177670729728 770 1472
672248013293752320 633 1775
672245253877968896 162 706
672239279297454080 334 920
672231046314901505 1054 1891
672222792075620352 221 808
672205392827572224 1205 2326
672169685991993344 386 1051
672160042234327040 376 895
672139350159835138 750 1799
672125275208069120 1197 2474
672095186491711488 384 1027
672082170312290304 381 966
672068090318987265 538 1335
671896809300709376 4336 8695
671891728106971137 590 1368
671882082306625538 1437 3561
671879137494245376 720 1463
671874878652489728 580 1284
671866342182637568 522 1160
671855973984772097 475 939
671789708968640512 3644 7266
671768281401958400 546 1231
671763349865160704 965 1731
671744970634719232 802 1385
671743150407421952 239 759
671735591348891648 786 1485
671729906628341761 4566 8769
671561002136281088 7562 13206
671550332464455680 216 940
671547767500775424 620 1391
671544874165002241 1094 2044
671542985629241344 593 1121
671538301157904385 414 951
671536543010570240 426 1212
671533943490011136 601 1049
671528761649688577 268 863
671520732782923777 551 1436
671518598289059840 303 975
671511350426865664 759 1658
671504605491109889 3692 7235
671497587707535361 467 947
671488513339211776 491 1041
671486386088865792 213 598
671485057807351808 241 785
671390180817915904 766 1460
671362598324076544 307 1145
671357843010908160 154 413
671355857343524864 117 490
671347597085433856 449 997
671186162933985280 222 757
671182547775299584 360 1154
671166507850801152 368 899
671163268581498880 1154 1710
671159727754231808 85 387
671154572044468225 227 742
671151324042559489 160 690
671147085991960577 240 692
671141549288370177 683 1207
671138694582165504 421 956
671134062904504320 200 766
671122204919246848 2637 3597
671115716440031232 806 1391
671109016219725825 458 1176
670995969505435648 305 1136
670842764863651840 9157 25246
670840546554966016 205 614
670838202509447168 727 1147
670833812859932673 128 462
670832455012716544 229 756
670826280409919488 4247 5731
670823764196741120 198 799
670822709593571328 100 631
670815497391357952 1614 3263
670811965569282048 281 1162
670807719151067136 509 1184
670804601705242624 994 2031
670803562457407488 91 349
670797304698376195 247 754
670792680469889025 288 857
670789397210615808 250 683
670786190031921152 209 620
670783437142401025 411 840
670782429121134593 814 1619
670780561024270336 297 802
670778058496974848 74 337
670764103623966721 440 1107
670755717859713024 118 461
670733412878163972 529 987
670727704916926465 380 853
670717338665226240 517 1248
670704688707301377 386 784
670691627984359425 253 606
670679630144274432 301 770
670676092097810432 45 260
670668383499735048 5264 11028
670474236058800128 799 1576
670468609693655041 89 362
670465786746662913 580 1000
670452855871037440 217 563
670449342516494336 700 1225
670444955656130560 2066 6897
670442337873600512 205 666
670435821946826752 546 1082
670434127938719744 672 1444
670433248821026816 118 334
670428280563085312 664 1425
670427002554466305 172 532
670421925039075328 667 1352
670420569653809152 330 647
670417414769758208 337 586
670411370698022913 943 2092
670408998013820928 233 572
670403879788544000 163 444
670385711116361728 220 576
670374371102445568 280 762
670361874861563904 69 339
670338931251150849 117 438
670319130621435904 1290 3957
670303360680108032 141 438
670290420111441920 298 725
670093938074779648 353 1063
670086499208155136 261 716
670079681849372674 1306 2287
670073503555706880 826 1616
670069087419133954 255 650
670061506722140161 359 786
670055038660800512 344 689
670046952931721218 183 662
670040295598354432 115 772
670037189829525505 292 601
670003130994700288 96 342
669993076832759809 87 334
669972011175813120 168 455
669970042633789440 63 309
669942763794931712 174 522
669926384437997569 109 387
669923323644657664 59 242
669753178989142016 422 837
669749430875258880 67 278
669684865554620416 91 538
669683899023405056 114 403
669682095984410625 137 365
669680153564442624 300 689
669661792646373376 459 829
669625907762618368 1890 3637
669603084620980224 386 972
669597912108789760 157 527
669583744538451968 969 1532
669573570759163904 148 448
669571471778410496 1052 1629
669567591774625800 59 241
669564461267722241 129 398
669393256313184256 79 375
669375718304980992 760 1375
669367896104181761 164 473
669363888236994561 238 644
669359674819481600 129 378
669354382627049472 1325 2789
669353438988365824 267 665
669351434509529089 195 453
669328503091937280 434 1038
669327207240699904 120 590
669324657376567296 214 510
669216679721873412 419 1220
669214165781868544 178 457
669203728096960512 498 1035
669037058363662336 326 679
669015743032369152 388 760
669006782128353280 261 591
669000397445533696 6639 21448
668994913074286592 243 454
668992363537309700 362 764
668989615043424256 342 703
668988183816871936 494 928
668986018524233728 174 566
668981893510119424 320 555
668979806671884288 366 817
668975677807423489 611 1345
668967877119254528 25 151
668960084974809088 248 729
668955713004314625 74 288
668932921458302977 59 276
668902994700836864 106 327
668892474547511297 159 408
668872652652679168 310 543
668852170888998912 173 466
668826086256599040 146 451
668815180734689280 283 588
668779399630725120 384 726
668655139528511488 227 547
668645506898350081 566 924
668643542311546881 551 909
668641109086707712 559 1105
668636665813057536 506 1076
668633411083464705 1720 2899
668631377374486528 330 739
668627278264475648 118 325
668625577880875008 140 399
668623201287675904 810 1491
668620235289837568 45 210
668614819948453888 326 626
668587383441514497 1128 1707
668567822092664832 60 252
668544745690562560 237 532
668542336805281792 223 476
668537837512433665 78 257
668528771708952576 235 477
668507509523615744 112 335
668496999348633600 136 422
668484198282485761 245 439
668480044826800133 153 474
668466899341221888 536 909
668297328638447616 309 636
668291999406125056 33 254
668286279830867968 142 520
668274247790391296 238 849
668268907921326080 245 570
668256321989451776 643 1337
668248472370458624 504 1019
668237644992782336 2964 6382
668226093875376128 107 310
668221241640230912 205 524
668204964695683073 200 566
668190681446379520 201 667
668171859951755264 202 506
668154635664932864 326 509
668142349051129856 296 579
668113020489474048 252 682
667937095915278337 822 1308
667924896115245057 114 308
667915453470232577 58 215
667911425562669056 315 502
667902449697558528 387 867
667886921285246976 1130 1936
667885044254572545 506 839
667878741721415682 121 400
667873844930215936 420 645
667866724293877760 1068 3066
667861340749471744 80 248
667832474953625600 63 294
667806454573760512 515 1079
667801013445750784 97 337
667793409583771648 338 715
667782464991965184 249 422
